ID,F635 Median,B635 Median,F532 Median,B532 Median
hAD1099,842.0,0.0,924.0,0.0
hAD1167,1085.0,0.0,929.0,0.0
hAD1225,3221.0,0.0,2380.0,0.0
hAD1248,3677.0,0.0,3299.0,0.0
hAE0101,2842.0,0.0,2433.0,0.0
hAE0103,1109.0,0.0,942.0,0.0
hAE0854,2871.0,0.0,2541.0,0.0
hAE0878,3968.0,28.0,7315.0,0.0
hAE0902,1338.0,11.0,1119.0,0.0
hAE0926,5220.0,4.0,3927.0,0.0
hAE0860,1790.0,20.0,1896.0,0.0
hAE0884,1307.0,20.0,1486.0,0.0
hAE0908,10717.0,26.0,3217.0,0.0
hAE0932,1850.0,0.0,1879.0,0.0
hAB1164,640.0,0.0,619.0,0.0
hAB1171,0.0,0.0,0.0,0.0
hAB1178,2058.0,0.0,3973.0,0.0
hAB1187,0.0,0.0,0.0,0.0
hAB1459,478.0,0.0,545.0,0.0
hAC4463,837.0,0.0,461.0,0.0
hAD1888,606.0,0.0,487.0,0.0
hAD1891,1034.0,0.0,738.0,0.0
hAD1902,7567.0,25.0,5888.0,0.0
hAD1908,1777.0,42.0,1453.0,0.0
hAD4011,891.0,26.0,958.0,0.0
hAD4339,645.0,15.0,522.0,0.0
hAD4347,480.0,19.0,354.0,0.0
hAD4356,710.0,29.0,852.0,0.0
hAE0049,1713.0,21.0,2057.0,0.0
hAE0051,416.0,0.0,325.0,0.0
hAE0053,550.0,0.0,590.0,0.0
hAE0055,504.0,0.0,632.0,0.0
hAE0097,27959.0,0.0,19972.0,0.0
hAE0099,1068.0,0.0,1270.0,0.0
hAC0976,2343.0,0.0,2276.0,0.0
hAC0986,1496.0,0.0,1584.0,0.0
hAC1003,746.0,0.0,706.0,0.0
hAC1017,620.0,0.0,466.0,0.0
hAC1193,2241.0,0.0,1420.0,0.0
hAC1206,2209.0,0.0,1468.0,0.0
hAC1219,763.0,0.0,631.0,0.0
hAC1229,1213.0,0.0,1176.0,0.0
hAC4275,1869.0,0.0,2129.0,0.0
hAC4284,528.0,0.0,475.0,0.0
hAC4291,947.0,0.0,1161.0,0.0
hAC4294,768.0,0.0,952.0,0.0
hAC4432,551.0,0.0,523.0,0.0
hAC4436,793.0,0.0,709.0,0.0
hAC4447,962.0,0.0,990.0,0.0
hAA9501,1750.0,17.0,2169.0,0.0
hAA9505,1632.0,0.0,1557.0,0.0
hAA9510,1772.0,0.0,1577.0,0.0
hAA9863,1174.0,0.0,998.0,0.0
hAA9882,630.0,0.0,953.0,0.0
hAA9890,797.0,0.0,872.0,0.0
hAA9897,1140.0,0.0,1306.0,0.0
hAB7528,1063.0,0.0,1209.0,0.0
hAB7539,1127.0,0.0,1090.0,0.0
hAB7556,720.0,0.0,857.0,0.0
hAB7572,2562.0,0.0,2447.0,0.0
hAB8005,647.0,0.0,717.0,0.0
hAB8023,692.0,0.0,925.0,0.0
hAB8030,1312.0,0.0,866.0,0.0
hAB8059,1089.0,0.0,1312.0,0.0
hAA3900,879.0,52.0,801.0,0.0
hAA3914,546.0,71.0,576.0,0.0
hAA4368,1128.0,62.0,707.0,0.0
hAA4395,1972.0,43.0,2143.0,0.0
hAA4418,2043.0,39.0,2355.0,0.0
hAA4428,1946.0,46.0,1352.0,0.0
hAA7237,3554.0,61.0,2452.0,0.0
hAA7252,4095.0,66.0,4257.0,0.0
chAA7279,3862.0,59.0,4241.0,0.0
hAA7289,1171.0,40.0,1698.0,0.0
hAA7705,1740.0,8.0,1899.0,0.0
hAA7711,1730.0,6.0,2342.0,0.0
hAA7721,1108.0,3.0,1398.0,0.0
hAA7733,1222.0,0.0,1694.0,0.0
hAA9485,781.0,0.0,999.0,0.0
hAA0543,1673.0,1.0,1501.0,0.0
hAA0713,1279.0,17.0,1074.0,0.0
hAA0718,1161.0,12.0,1084.0,0.0
hAA0726,641.0,0.0,622.0,0.0
hAA0733,2265.0,16.0,2168.0,0.0
hAA1904,2018.0,36.0,2755.0,0.0
hAA1915,2010.0,38.0,1386.0,0.0
hAA1921,3900.0,67.0,2294.0,0.0
hAA1933,5616.0,63.0,4735.0,0.0
hAA2098,7536.0,51.0,6724.0,0.0
hAA2108,2668.0,42.0,2087.0,0.0
chAA2114,5441.0,52.0,10903.0,0.0
hAA2126,2133.0,51.0,1879.0,0.0
hAA3892,750.0,3.0,1107.0,0.0
hAA3898,1653.0,0.0,1644.0,0.0
hAC8101,1256.0,0.0,1427.0,0.0
hAC8105,1569.0,0.0,1331.0,0.0
hAC8108,893.0,0.0,866.0,0.0
hAC8136,789.0,0.0,964.0,0.0
hAD2160,487.0,0.0,447.0,0.0
hAD2203,589.0,0.0,471.0,0.0
hAD2270,1081.0,0.0,699.0,0.0
hAD2298,1292.0,0.0,1277.0,0.0
hAD4344,424.0,6.0,459.0,0.0
hAD4352,243.0,0.0,195.0,0.0
hAD4361,811.0,0.0,750.0,0.0
hAD4366,1142.0,6.0,1256.0,0.0
hAA0517,694.0,2.0,786.0,0.0
hAA0522,1371.0,0.0,1485.0,0.0
hAA0529,1875.0,0.0,1806.0,0.0
hAB0460,834.0,0.0,898.0,0.0
hAB0536,1454.0,0.0,1612.0,0.0
hAB0574,730.0,0.0,844.0,0.0
hAB7428,509.0,0.0,465.0,0.0
hAB7529,785.0,0.0,820.0,0.0
hAB7562,2529.0,0.0,4532.0,0.0
hAB7595,12054.0,0.0,9161.0,0.0
hAB8953,1261.0,0.0,1197.0,0.0
hAB8978,333.0,0.0,388.0,0.0
hAB9055,798.0,0.0,1091.0,0.0
hAB9109,1779.0,0.0,1934.0,0.0
hAC7866,1222.0,0.0,1607.0,0.0
hAC7872,907.0,0.0,1137.0,0.0
hAC7882,1020.0,0.0,1774.0,0.0
hAC7897,15399.0,0.0,12283.0,0.0
hAA1593,1515.0,0.0,1489.0,0.0
hAA1600,9152.0,0.0,31146.0,0.0
hAA5221,653.0,0.0,786.0,0.0
hAA5238,993.0,0.0,862.0,0.0
hAA5275,502.0,0.0,666.0,0.0
hAA5289,808.0,0.0,937.0,0.0
hAA6175,373.0,0.0,343.0,0.0
hAA6225,3113.0,0.0,1466.0,0.0
hAA6302,652.0,0.0,522.0,0.0
hAA6317,325.0,0.0,235.0,0.0
hAA9533,1373.0,0.0,1373.0,0.0
hAA9576,4272.0,0.0,1698.0,0.0
hAA9746,1095.0,0.0,1690.0,0.0
hAA9827,1559.0,0.0,1685.0,0.0
hAB0421,986.0,0.0,1402.0,0.0
hAD1554,490.0,0.0,530.0,0.0
hAC8529,819.0,0.0,2771.0,0.0
hAC8544,1962.0,0.0,2075.0,0.0
hAC8580,1308.0,0.0,562.0,0.0
hAC8602,492.0,0.0,654.0,0.0
hAC9557,729.0,0.0,1332.0,0.0
hAC9649,1605.0,0.0,851.0,0.0
hAC9687,1015.0,0.0,183.0,0.0
hAC9764,937.0,0.0,858.0,0.0
hAA1388,404.0,0.0,396.0,0.0
hAA1394,2507.0,0.0,5156.0,0.0
hAA1396,7563.0,0.0,13616.0,0.0
hAA1411,753.0,0.0,991.0,0.0
hAA1570,1139.0,0.0,1005.0,0.0
hAA1574,3881.0,0.0,4898.0,0.0
xAA0107,1652.0,22.0,1604.0,0.0
xAA0109,1642.0,0.0,1588.0,0.0
xAA0096,312.0,0.0,336.0,0.0
No_DNA,45.0,7.0,0.0,0.0
No_DNA,74.0,0.0,0.0,0.0
No_DNA,88.0,2.0,0.0,0.0
No_DNA,133.0,7.0,0.0,0.0
No_DNA,79.0,0.0,0.0,0.0
hAD1221,1207.0,0.0,865.0,0.0
hAD1226,610.0,0.0,733.0,0.0
hAD1248,3502.0,0.0,3595.0,0.0
hAD1263,909.0,0.0,956.0,0.0
hAD1531,2340.0,0.0,2042.0,0.0
hAD1538,745.0,0.0,803.0,0.0
hAD1548,665.0,0.0,677.0,0.0
No_DNA,1351.0,0.0,545.0,0.0
No_DNA,80.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,37.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAD6839,6145.0,0.0,554.0,0.0
hAD6867,1348.0,0.0,1583.0,0.0
hAD7212,2280.0,0.0,1528.0,0.0
hAD7670,846.0,0.0,802.0,0.0
hAD7878,2586.0,0.0,1335.0,0.0
hAD7885,1734.0,0.0,1838.0,0.0
hAD7889,847.0,0.0,838.0,0.0
hAD7891,1425.0,0.0,1603.0,0.0
hAC8336,1006.0,0.0,889.0,0.0
hAC8926,2583.0,0.0,1301.0,0.0
hAD1642,543.0,0.0,1214.0,0.0
hAD1988,4727.0,0.0,1871.0,0.0
No_DNA,803.0,0.0,345.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAC2044,821.0,0.0,1209.0,0.0
hAC2200,2196.0,0.0,2136.0,0.0
hAC2247,658.0,0.0,983.0,0.0
hAC3815,1452.0,0.0,1806.0,0.0
hAC3992,5738.0,0.0,13180.0,0.0
hAC4142,1891.0,0.0,2055.0,0.0
hAC4421,2214.0,0.0,2197.0,0.0
hAC8745,1814.0,0.0,1373.0,0.0
hAC8762,811.0,0.0,898.0,0.0
hAC8772,2630.0,0.0,2701.0,0.0
hAC8777,2007.0,0.0,1926.0,0.0
hAC9567,898.0,0.0,1315.0,0.0
hAC9579,2803.0,0.0,2132.0,0.0
hAC9620,1423.0,0.0,1410.0,0.0
hAC9656,517.0,0.0,446.0,0.0
hAA8313,5534.0,3.0,4360.0,0.0
hAA8317,16138.0,0.0,11852.0,0.0
hAA8613,2218.0,0.0,1669.0,0.0
hAA8621,5196.0,0.0,3522.0,0.0
hAA8646,1807.0,0.0,3957.0,0.0
hAA8649,4484.0,0.0,3963.0,0.0
hAB5368,1031.0,0.0,1107.0,0.0
hAB5547,1246.0,0.0,1178.0,0.0
hAB5578,1003.0,0.0,1104.0,0.0
hAB5680,1938.0,0.0,1665.0,0.0
hAB6735,2567.0,0.0,1876.0,0.0
hAB6742,3101.0,0.0,2683.0,0.0
hAB6747,5318.0,0.0,21651.0,0.0
hAB6752,2428.0,0.0,1897.0,0.0
hAC2037,1963.0,0.0,2376.0,0.0
hAA0533,2919.0,0.0,3642.0,0.0
hAA0802,522.0,0.0,562.0,0.0
hAA0812,1300.0,0.0,4146.0,0.0
hAA0815,3223.0,0.0,2051.0,0.0
hAA0819,2649.0,0.0,2636.0,0.0
hAA2246,2946.0,0.0,4246.0,0.0
hAA2251,6159.0,0.0,4661.0,0.0
hAA2257,2867.0,0.0,6859.0,0.0
hAA2266,4866.0,0.0,5453.0,0.0
hAA2388,7153.0,0.0,2246.0,0.0
hAA2398,10866.0,0.0,19049.0,0.0
hAA2418,5061.0,0.0,4900.0,0.0
hAA1575,1601.0,0.0,2895.0,0.0
hAA8295,5953.0,0.0,6182.0,0.0
hAA8301,2732.0,0.0,1675.0,0.0
hAD1818,385.0,0.0,255.0,0.0
hAD3269,1044.0,0.0,774.0,0.0
hAD4684,1526.0,0.0,1281.0,0.0
hAC4754,165.0,0.0,212.0,0.0
hAD6229,1039.0,0.0,749.0,0.0
hAD6251,897.0,0.0,596.0,0.0
hAD6255,6080.0,0.0,4224.0,0.0
hAD6260,2128.0,0.0,1817.0,0.0
hAD7817,764.0,0.0,960.0,0.0
hAD7823,2255.0,0.0,2145.0,0.0
hAD7826,2602.0,0.0,2896.0,0.0
hAD7832,1732.0,0.0,1587.0,0.0
hAA0491,6489.0,0.0,6159.0,0.0
hAA0507,598.0,0.0,2164.0,0.0
hAA0526,6206.0,0.0,6102.0,0.0
hAB5113,2421.0,0.0,4144.0,0.0
hAB5117,1190.0,0.0,1575.0,0.0
hAB5129,4419.0,0.0,4386.0,0.0
hAC0242,718.0,0.0,710.0,0.0
hAC0258,917.0,0.0,826.0,0.0
hAC0265,834.0,0.0,722.0,0.0
hAC0271,3489.0,0.0,2731.0,0.0
hAC0657,3258.0,0.0,2971.0,0.0
hAC0667,293.0,0.0,197.0,0.0
hAC0679,485.0,0.0,733.0,0.0
hAC0695,5813.0,0.0,3573.0,0.0
hAA9155,503.0,0.0,1574.0,0.0
hAA9157,13859.0,0.0,4808.0,0.0
hAA9349,5157.0,0.0,3412.0,0.0
hAB0110,3254.0,0.0,2413.0,0.0
hAE0293,943.0,0.0,837.0,0.0
hAE0295,3575.0,0.0,1682.0,0.0
hAA5485,2109.0,0.0,2769.0,0.0
hAA5504,1452.0,0.0,1045.0,0.0
hAA5525,4021.0,0.0,6453.0,0.0
hAA5537,3707.0,0.0,3796.0,0.0
hAA5782,2255.0,0.0,2344.0,0.0
hAA5792,638.0,0.0,679.0,0.0
hAA5795,7897.0,0.0,8026.0,0.0
hAA5836,1995.0,0.0,2327.0,0.0
hAB4580,1385.0,0.0,1670.0,0.0
hAB4616,1315.0,0.0,1372.0,0.0
hAB4638,1074.0,0.0,1105.0,0.0
hAB4718,2595.0,0.0,2704.0,0.0
hAB5103,697.0,0.0,917.0,0.0
hAC9405,2399.0,0.0,1611.0,0.0
hAE0512,4103.0,0.0,4964.0,0.0
hAE0529,2567.0,0.0,5322.0,0.0
hAE0540,1518.0,0.0,1829.0,0.0
hAE0557,1824.0,0.0,2064.0,0.0
No_DNA,261.0,0.0,193.0,0.0
No_DNA,714.0,0.0,1152.0,0.0
No_DNA,671.0,0.0,670.0,0.0
No_DNA,1109.0,0.0,1416.0,0.0
hAE0241,4763.0,0.0,3285.0,0.0
hAE0243,503.0,0.0,583.0,0.0
hAE0245,2549.0,0.0,1675.0,0.0
hAE0247,1022.0,0.0,1098.0,0.0
hAE0289,3286.0,0.0,3649.0,0.0
hAE0291,629.0,0.0,773.0,0.0
hAC2739,3017.0,0.0,3204.0,0.0
hAC2748,3427.0,0.0,2837.0,0.0
hAC2750,759.0,0.0,1022.0,0.0
hAC2794,677.0,0.0,801.0,0.0
hAC3160,2059.0,0.0,2631.0,0.0
hAC3182,1866.0,0.0,2153.0,0.0
hAC3205,1158.0,0.0,1764.0,0.0
hAC3226,3377.0,0.0,4304.0,0.0
hAC8577,1092.0,0.0,1137.0,0.0
hAC8590,1373.0,0.0,1699.0,0.0
hAC8599,459.0,0.0,585.0,0.0
hAC8605,3801.0,0.0,5277.0,0.0
hAC9258,3010.0,0.0,2644.0,0.0
hAC9321,2127.0,0.0,6289.0,0.0
hAC9354,865.0,0.0,876.0,0.0
hAB1803,297.0,0.0,248.0,0.0
hAB1805,330.0,0.0,198.0,0.0
hAB1808,593.0,0.0,348.0,0.0
hAB2157,1114.0,0.0,1176.0,0.0
hAB2174,2072.0,0.0,2135.0,0.0
hAB2187,394.0,0.0,412.0,0.0
hAB2190,730.0,0.0,512.0,0.0
hAB9285,765.0,0.0,797.0,0.0
hAB9294,454.0,0.0,592.0,0.0
hAB9302,280.0,0.0,482.0,0.0
hAB9307,765.0,0.0,834.0,0.0
hAB9515,628.0,0.0,909.0,0.0
hAB9528,1803.0,0.0,1882.0,0.0
hAB9579,1364.0,0.0,1432.0,0.0
hAB9589,489.0,0.0,767.0,0.0
hAA6234,534.0,0.0,263.0,0.0
hAA6250,652.0,0.0,664.0,0.0
hAA6487,1111.0,0.0,1044.0,0.0
hAA6502,385.0,0.0,417.0,0.0
hAA6505,927.0,0.0,792.0,0.0
hAA6508,2318.0,0.0,2300.0,0.0
hAA8504,6748.0,0.0,8634.0,0.0
hAA8511,1069.0,0.0,1038.0,0.0
hAA8518,756.0,0.0,942.0,0.0
hAA8527,799.0,0.0,902.0,0.0
hAA8707,3159.0,0.0,2298.0,0.0
hAA8712,735.0,0.0,782.0,0.0
hAA8716,1917.0,0.0,3189.0,0.0
hAA8722,3753.0,0.0,5464.0,0.0
hAB1784,2515.0,0.0,2489.0,0.0
hAA1295,1624.0,0.0,1060.0,0.0
hAA1418,7607.0,0.0,5093.0,0.0
hAA1421,0.0,0.0,0.0,0.0
hAA1430,2620.0,0.0,3646.0,0.0
hAA1432,9605.0,0.0,6864.0,0.0
hAA2618,2366.0,0.0,2365.0,0.0
hAA2625,2481.0,0.0,4423.0,0.0
hAA2633,3489.0,0.0,3724.0,0.0
hAA2636,7846.0,0.0,8678.0,0.0
hAA2877,1839.0,0.0,1662.0,0.0
hAA2887,4131.0,0.0,5800.0,0.0
hAA2889,23326.0,0.0,5505.0,0.0
hAA2896,1506.0,0.0,1801.0,0.0
hAA6222,1714.0,0.0,3095.0,0.0
hAA6227,1905.0,0.0,2339.0,0.0
hAC9567,558.0,0.0,829.0,0.0
hAC9579,2311.0,0.0,1701.0,0.0
hAC9620,1059.0,0.0,1112.0,0.0
hAC9656,874.0,0.0,871.0,0.0
hAC8336,624.0,0.0,731.0,0.0
hAC8926,2141.0,0.0,1055.0,0.0
hAD1642,421.0,0.0,1166.0,0.0
hAD1988,3503.0,0.0,1469.0,0.0
No_DNA,1990.0,0.0,1778.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
hAA1266,8343.0,0.0,2178.0,0.0
hAA1278,13217.0,0.0,20011.0,0.0
hAA1292,1134.0,0.0,907.0,0.0
hAB6742,2510.0,0.0,2159.0,0.0
hAB6747,5844.0,0.0,23374.0,0.0
hAB6752,3847.0,0.0,1965.0,0.0
hAC2037,2100.0,0.0,2520.0,0.0
hAC2044,1026.0,0.0,1710.0,0.0
hAC2200,2427.0,0.0,2647.0,0.0
hAC2247,684.0,0.0,1039.0,0.0
hAC3815,1261.0,0.0,1958.0,0.0
hAC3992,7276.0,0.0,19528.0,0.0
hAC4142,2615.0,0.0,3384.0,0.0
hAC4421,2848.0,0.0,3086.0,0.0
hAC8745,1835.0,0.0,1398.0,0.0
hAC8762,947.0,0.0,1030.0,0.0
hAC8772,2327.0,0.0,2924.0,0.0
hAC8777,1747.0,0.0,1958.0,0.0
hAA2418,3504.0,0.0,3721.0,0.0
hAA1575,1000.0,0.0,2033.0,0.0
hAA8295,5750.0,0.0,5307.0,0.0
hAA8301,2332.0,0.0,1400.0,0.0
hAA8313,4572.0,0.0,4612.0,0.0
hAA8317,17262.0,0.0,14491.0,0.0
hAA8613,2657.0,0.0,2092.0,0.0
hAA8621,6219.0,0.0,4768.0,0.0
hAA8646,1652.0,0.0,5215.0,0.0
hAA8649,5023.0,0.0,5304.0,0.0
hAB5368,1041.0,0.0,1625.0,0.0
hAB5547,1513.0,0.0,1518.0,0.0
hAB5578,1379.0,0.0,1709.0,0.0
hAB5680,2954.0,0.0,2485.0,0.0
hAB6735,3629.0,0.0,2654.0,0.0
hAD7832,1438.0,0.0,1413.0,0.0
hAA0491,6769.0,0.0,6047.0,0.0
hAA0507,461.0,0.0,1350.0,0.0
hAA0526,4467.0,0.0,4773.0,0.0
hAA0533,3254.0,0.0,4995.0,0.0
hAA0802,768.0,0.0,946.0,0.0
hAA0812,824.0,0.0,4999.0,0.0
hAA0815,3366.0,0.0,2112.0,0.0
hAA0819,2581.0,0.0,2965.0,0.0
hAA2246,2386.0,0.0,4477.0,0.0
hAA2251,7859.0,0.0,6457.0,0.0
hAA2257,3119.0,0.0,9398.0,0.0
hAA2266,5222.0,0.0,6444.0,0.0
hAA2388,8708.0,0.0,2910.0,0.0
hAA2398,13538.0,0.0,25170.0,0.0
hAD6839,6226.0,0.0,641.0,0.0
hAD6867,1191.0,0.0,1840.0,0.0
hAD7212,2460.0,0.0,2031.0,0.0
hAD7670,878.0,0.0,795.0,0.0
hAD7878,2847.0,0.0,1646.0,0.0
hAD7885,1300.0,0.0,1723.0,0.0
hAD7889,841.0,0.0,1017.0,0.0
hAD7891,822.0,0.0,1051.0,0.0
hAD6229,1054.0,0.0,865.0,0.0
hAD6251,871.0,0.0,651.0,0.0
hAD6255,5637.0,0.0,4038.0,0.0
hAD6260,1567.0,0.0,1668.0,0.0
hAD7817,639.0,0.0,850.0,0.0
hAD7823,930.0,0.0,1167.0,0.0
hAD7826,2679.0,0.0,3030.0,0.0
hAD1866,3126.0,0.0,3259.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
No_DNA,0.0,0.0,0.0,0.0
chAB7233,3230.0,0.0,4559.0,0.0
chAA0450,1883.0,0.0,2035.0,0.0
chAB7215,1996.0,0.0,1732.0,0.0
chAD3814,1675.0,0.0,1417.0,0.0
xAA0120,1652.0,0.0,1760.0,0.0
xAA0085,489.0,0.0,460.0,0.0
xAA0089,365.0,0.0,302.0,0.0
xAA0091,214.0,0.0,289.0,0.0
hAD1709,2443.0,0.0,2314.0,0.0
hAD1714,729.0,0.0,657.0,0.0
hAD1720,967.0,0.0,695.0,0.0
hAD1727,2094.0,0.0,1871.0,0.0
hAD1840,2155.0,0.0,1877.0,0.0
hAD1851,322.0,0.0,613.0,0.0
hAD1856,672.0,0.0,529.0,0.0
hAB6967,3248.0,0.0,2704.0,0.0
hAB6969,1732.0,0.0,1867.0,0.0
hAB6983,2482.0,0.0,2058.0,0.0
hAB7195,2056.0,0.0,2951.0,0.0
hAB7203,1463.0,0.0,1480.0,0.0
hAB7206,1693.0,0.0,1323.0,0.0
hAB7234,1179.0,0.0,2862.0,0.0
hAC5681,7357.0,0.0,5631.0,0.0
hAC5747,4062.0,0.0,2097.0,0.0
hAC5768,2480.0,0.0,2999.0,0.0
hAC5793,1583.0,0.0,1092.0,0.0
hAC7643,604.0,0.0,763.0,0.0
hAC7646,3938.0,0.0,2884.0,0.0
hAC7663,1765.0,0.0,2138.0,0.0
hAC7676,822.0,0.0,525.0,0.0
hAA3153,2638.0,0.0,2092.0,0.0
hAA3178,4627.0,0.0,3123.0,0.0
hAA5013,1668.0,0.0,1012.0,0.0
hAA5023,9420.0,0.0,9247.0,0.0
hAA5029,3230.0,0.0,3474.0,0.0
hAA2373,720.0,0.0,917.0,0.0
hAA8877,11671.0,0.0,10026.0,0.0
hAA8885,2235.0,0.0,8404.0,0.0
hAA8914,1086.0,0.0,1653.0,0.0
hAA8920,11937.0,0.0,1087.0,0.0
hAA9111,13096.0,0.0,10937.0,0.0
hAA9121,1332.0,0.0,2033.0,0.0
hAA9123,1567.0,0.0,1641.0,0.0
hAA9131,20558.0,0.0,4562.0,0.0
hAB6958,1898.0,0.0,1507.0,0.0
hAD7933,503.0,0.0,531.0,0.0
hAD9152,3772.0,0.0,1269.0,0.0
hAD9189,1271.0,0.0,983.0,0.0
hAD9305,714.0,0.0,1356.0,0.0
hAD9338,861.0,0.0,1161.0,0.0
hAA0992,1627.0,0.0,1145.0,0.0
hAA1001,906.0,0.0,1078.0,0.0
hAA1005,1045.0,0.0,1931.0,0.0
hAA1013,1603.0,0.0,2786.0,0.0
hAA1227,726.0,0.0,596.0,0.0
hAA1231,1134.0,0.0,925.0,0.0
hAA1245,1740.0,0.0,1114.0,0.0
hAA1273,2097.0,0.0,1473.0,0.0
hAA3029,1019.0,0.0,1033.0,0.0
hAA3059,2650.0,0.0,2526.0,0.0
hAC6060,2801.0,0.0,2614.0,0.0
hAC6164,486.0,0.0,595.0,0.0
hAC6196,2175.0,0.0,3082.0,0.0
hAC6214,366.0,0.0,768.0,0.0
hAD0583,1057.0,0.0,901.0,0.0
hAD0589,701.0,0.0,757.0,0.0
hAD0596,502.0,0.0,472.0,0.0
hAD0599,179.0,0.0,285.0,0.0
hAD0700,1257.0,0.0,1765.0,0.0
hAD0706,458.0,0.0,455.0,0.0
hAD0712,1438.0,0.0,1657.0,0.0
hAD0716,598.0,0.0,622.0,0.0
hAD7926,555.0,0.0,626.0,0.0
hAD7929,679.0,0.0,577.0,0.0
hAD7931,372.0,0.0,475.0,0.0
hAB0378,15896.0,0.0,14486.0,0.0
hAB0393,1366.0,0.0,1652.0,0.0
hAB0395,1184.0,0.0,1513.0,0.0
hAB5510,220.0,0.0,279.0,0.0
hAB5520,2220.0,0.0,1613.0,0.0
hAB5528,1368.0,0.0,2528.0,0.0
hAB5553,5932.0,0.0,5967.0,0.0
hAB5888,1628.0,0.0,1006.0,0.0
hAB5895,918.0,0.0,732.0,0.0
hAB5919,296.0,0.0,1079.0,0.0
hAB5928,846.0,0.0,783.0,0.0
hAC5375,1356.0,0.0,1913.0,0.0
hAC5412,1234.0,0.0,1205.0,0.0
hAC5489,1029.0,0.0,780.0,0.0
hAC5542,2905.0,0.0,3006.0,0.0
hAE0004,136.0,0.0,91.0,0.0
hAE0006,3564.0,0.0,5124.0,0.0
hAE0336,2105.0,0.0,2436.0,0.0
hAE0338,3593.0,0.0,5932.0,0.0
hAE0340,3555.0,0.0,3781.0,0.0
hAE0342,2705.0,0.0,2783.0,0.0
No_DNA,1375.0,0.0,1731.0,0.0
No_DNA,1260.0,0.0,1260.0,0.0
No_DNA,1312.0,0.0,1472.0,0.0
No_DNA,1387.0,0.0,1470.0,0.0
hAB0151,2469.0,0.0,2194.0,0.0
hAB0157,6100.0,0.0,4015.0,0.0
hAB0188,835.0,0.0,788.0,0.0
hAB0201,2338.0,0.0,3676.0,0.0
hAB0376,1359.0,0.0,1900.0,0.0
hAC4099,1786.0,0.0,1833.0,0.0
hAD0489,1040.0,0.0,1197.0,0.0
hAD0532,218.0,0.0,188.0,0.0
hAD0573,227.0,0.0,244.0,0.0
hAD0575,668.0,0.0,729.0,0.0
hAD0663,279.0,0.0,374.0,0.0
hAD0666,812.0,0.0,982.0,0.0
hAD0682,571.0,0.0,578.0,0.0
hAD0689,1344.0,0.0,1390.0,0.0
hAD9952,1893.0,0.0,2101.0,0.0
hAD9954,2027.0,0.0,1572.0,0.0
hAD9956,2359.0,0.0,1271.0,0.0
hAD9958,1145.0,0.0,1234.0,0.0
hAE0000,28574.0,0.0,12914.0,0.0
hAE0002,2011.0,0.0,1611.0,0.0
hAB9749,1326.0,0.0,1861.0,0.0
hAB9756,2502.0,0.0,3259.0,0.0
hAB9759,641.0,0.0,587.0,0.0
hAB9763,651.0,0.0,733.0,0.0
hAB9946,2107.0,0.0,2124.0,0.0
hAB9954,2132.0,0.0,3432.0,0.0
hAB9965,2083.0,0.0,3334.0,0.0
hAB9971,3456.0,0.0,3772.0,0.0
hAC3601,808.0,0.0,1465.0,0.0
hAC3608,555.0,0.0,793.0,0.0
hAC3618,183.0,0.0,175.0,0.0
hAC3624,379.0,0.0,466.0,0.0
hAC4083,1006.0,0.0,1027.0,0.0
hAC4088,3597.0,0.0,3675.0,0.0
hAC4091,546.0,0.0,411.0,0.0
hAA8902,2388.0,0.0,2928.0,0.0
hAA8921,6353.0,0.0,7935.0,0.0
hAA8932,2855.0,0.0,4164.0,0.0
hAA9154,5928.0,0.0,4046.0,0.0
hAA9178,4380.0,0.0,3706.0,0.0
hAA9181,1019.0,0.0,2221.0,0.0
hAA9184,1254.0,0.0,1610.0,0.0
hAB3661,1952.0,0.0,1958.0,0.0
hAB3685,881.0,0.0,1063.0,0.0
hAB3696,659.0,0.0,584.0,0.0
hAB3712,1040.0,0.0,1011.0,0.0
